1,5,1
2,10,1
3,11,1
4,11,1
5,14,1
6,14,1
7,13,2
8,13,2
9,13,2
10,13,2
11,13,2
12,13,2
13,13,2
14,12,2
15,12,2
16,1,2
17,18,2
18,7,2
19,8,2
20,8,2
21,8,2
22,15,3
23,16,2
24,16,2
25,17,2
26,17,2
27,9,2
28,6,3
29,2,3
30,3,3
31,4,3
